taps,stopband_weight,coeff_fraction_bits,total_bits,float_pb_ripple_db,float_sb_peak_db,float_ok,quant_pb_ripple_db,quant_sb_peak_db,quant_ok,cost
105,160,15,16,3.346416,-58.475747,0,3.346489,-56.898419,0,1680
105,160,17,18,3.346416,-58.475747,0,3.346060,-58.130324,0,1890
105,160,19,20,3.346416,-58.475747,0,3.346507,-58.407523,0,2100
105,160,21,22,3.346416,-58.475747,0,3.346417,-58.467835,0,2310
105,160,23,24,3.346416,-58.475747,0,3.346410,-58.472320,0,2520
105,160,25,26,3.346416,-58.475747,0,3.346413,-58.475091,0,2730
105,160,27,28,3.346416,-58.475747,0,3.346416,-58.475758,0,2940
105,160,31,32,3.346416,-58.475747,0,3.346416,-58.475754,0,3360
106,1,15,16,0.348893,-33.876194,0,0.350537,-33.875269,0,1696
106,1,17,18,0.348893,-33.876194,0,0.349292,-33.884463,0,1908
106,1,19,20,0.348893,-33.876194,0,0.348873,-33.876098,0,2120
106,1,21,22,0.348893,-33.876194,0,0.348895,-33.877042,0,2332
106,1,23,24,0.348893,-33.876194,0,0.348893,-33.876577,0,2544
106,1,25,26,0.348893,-33.876194,0,0.348893,-33.876170,0,2756
106,1,27,28,0.348893,-33.876194,0,0.348893,-33.876187,0,2968
106,1,31,32,0.348893,-33.876194,0,0.348893,-33.876195,0,3392
106,2,15,16,0.510473,-36.677630,0,0.510223,-36.580951,0,1696
106,2,17,18,0.510473,-36.677630,0,0.510918,-36.658401,0,1908
106,2,19,20,0.510473,-36.677630,0,0.510407,-36.676887,0,2120
106,2,21,22,0.510473,-36.677630,0,0.510452,-36.677273,0,2332
106,2,23,24,0.510473,-36.677630,0,0.510478,-36.677499,0,2544
106,2,25,26,0.510473,-36.677630,0,0.510472,-36.677613,0,2756
106,2,27,28,0.510473,-36.677630,0,0.510473,-36.677632,0,2968
106,2,31,32,0.510473,-36.677630,0,0.510473,-36.677630,0,3392
106,5,15,16,0.754563,-41.124363,0,0.756167,-40.992439,0,1696
106,5,17,18,0.754563,-41.124363,0,0.754686,-41.146834,0,1908
106,5,19,20,0.754563,-41.124363,0,0.754592,-41.125959,0,2120
106,5,21,22,0.754563,-41.124363,0,0.754554,-41.124241,0,2332
106,5,23,24,0.754563,-41.124363,0,0.754568,-41.124291,0,2544
106,5,25,26,0.754563,-41.124363,0,0.754563,-41.124442,0,2756
106,5,27,28,0.754563,-41.124363,0,0.754562,-41.124342,0,2968
106,5,31,32,0.754563,-41.124363,0,0.754563,-41.124364,0,3392
106,10,15,16,1.018412,-44.616664,0,1.018208,-44.387019,0,1696
106,10,17,18,1.018412,-44.616664,0,1.018175,-44.591779,0,1908
106,10,19,20,1.018412,-44.616664,0,1.018447,-44.607628,0,2120
106,10,21,22,1.018412,-44.616664,0,1.018433,-44.615962,0,2332
106,10,23,24,1.018412,-44.616664,0,1.018409,-44.617014,0,2544
106,10,25,26,1.018412,-44.616664,0,1.018412,-44.616875,0,2756
106,10,27,28,1.018412,-44.616664,0,1.018412,-44.616637,0,2968
106,10,31,32,1.018412,-44.616664,0,1.018412,-44.616665,0,3392
106,20,15,16,1.454072,-47.557909,0,1.455071,-47.066971,0,1696
106,20,17,18,1.454072,-47.557909,0,1.454657,-47.422503,0,1908
106,20,19,20,1.454072,-47.557909,0,1.454028,-47.547560,0,2120
106,20,21,22,1.454072,-47.557909,0,1.454077,-47.556283,0,2332
106,20,23,24,1.454072,-47.557909,0,1.454073,-47.557883,0,2544
106,20,25,26,1.454072,-47.557909,0,1.454071,-47.557921,0,2756
106,20,27,28,1.454072,-47.557909,0,1.454072,-47.557936,0,2968
106,20,31,32,1.454072,-47.557909,0,1.454072,-47.557907,0,3392
106,40,15,16,1.948325,-50.930963,0,1.949072,-50.392951,0,1696
106,40,17,18,1.948325,-50.930963,0,1.948178,-50.839948,0,1908
106,40,19,20,1.948325,-50.930963,0,1.948355,-50.930190,0,2120
106,40,21,22,1.948325,-50.930963,0,1.948356,-50.929987,0,2332
106,40,23,24,1.948325,-50.930963,0,1.948322,-50.932148,0,2544
106,40,25,26,1.948325,-50.930963,0,1.948326,-50.930722,0,2756
106,40,27,28,1.948325,-50.930963,0,1.948325,-50.931000,0,2968
106,40,31,32,1.948325,-50.930963,0,1.948325,-50.930955,0,3392
106,80,15,16,2.459170,-55.058425,0,2.461343,-54.091906,0,1696
106,80,17,18,2.459170,-55.058425,0,2.459381,-54.918618,0,1908
106,80,19,20,2.459170,-55.058425,0,2.459160,-54.997500,0,2120
106,80,21,22,2.459170,-55.058425,0,2.459140,-55.049943,0,2332
106,80,23,24,2.459170,-55.058425,0,2.459173,-55.059714,0,2544
106,80,25,26,2.459170,-55.058425,0,2.459169,-55.058438,0,2756
106,80,27,28,2.459170,-55.058425,0,2.459170,-55.058382,0,2968
106,80,31,32,2.459170,-55.058425,0,2.459170,-55.058431,0,3392
106,160,15,16,3.184933,-58.890394,0,3.186826,-57.508317,0,1696
106,160,17,18,3.184933,-58.890394,0,3.185319,-58.514018,0,1908
106,160,19,20,3.184933,-58.890394,0,3.184982,-58.813844,0,2120
106,160,21,22,3.184933,-58.890394,0,3.184925,-58.882330,0,2332
106,160,23,24,3.184933,-58.890394,0,3.184934,-58.888923,0,2544
106,160,25,26,3.184933,-58.890394,0,3.184934,-58.891192,0,2756
106,160,27,28,3.184933,-58.890394,0,3.184933,-58.890673,0,2968
106,160,31,32,3.184933,-58.890394,0,3.184933,-58.890392,0,3392
107,1,15,16,0.331482,-34.353319,0,0.332544,-34.302838,0,1712
107,1,17,18,0.331482,-34.353319,0,0.331352,-34.344372,0,1926
107,1,19,20,0.331482,-34.353319,0,0.331571,-34.354112,0,2140
107,1,21,22,0.331482,-34.353319,0,0.331474,-34.352622,0,2354
107,1,23,24,0.331482,-34.353319,0,0.331479,-34.353158,0,2568
107,1,25,26,0.331482,-34.353319,0,0.331483,-34.353411,0,2782
107,1,27,28,0.331482,-34.353319,0,0.331483,-34.353329,0,2996
107,1,31,32,0.331482,-34.353319,0,0.331482,-34.353319,0,3424
107,2,15,16,0.493286,-36.958274,0,0.493564,-36.847300,0,1712
107,2,17,18,0.493286,-36.958274,0,0.493814,-36.950985,0,1926
107,2,19,20,0.493286,-36.958274,0,0.493233,-36.955454,0,2140
107,2,21,22,0.493286,-36.958274,0,0.493284,-36.958143,0,2354
107,2,23,24,0.493286,-36.958274,0,0.493282,-36.958315,0,2568
107,2,25,26,0.493286,-36.958274,0,0.493286,-36.958343,0,2782
107,2,27,28,0.493286,-36.958274,0,0.493286,-36.958286,0,2996
107,2,31,32,0.493286,-36.958274,0,0.493286,-36.958273,0,3424
107,5,15,16,0.751436,-41.157588,0,0.751951,-41.091390,0,1712
107,5,17,18,0.751436,-41.157588,0,0.751231,-41.175470,0,1926
107,5,19,20,0.751436,-41.157588,0,0.751464,-41.160807,0,2140
107,5,21,22,0.751436,-41.157588,0,0.751412,-41.157460,0,2354
107,5,23,24,0.751436,-41.157588,0,0.751441,-41.157190,0,2568
107,5,25,26,0.751436,-41.157588,0,0.751435,-41.157553,0,2782
107,5,27,28,0.751436,-41.157588,0,0.751435,-41.157593,0,2996
107,5,31,32,0.751436,-41.157588,0,0.751436,-41.157588,0,3424
107,10,15,16,0.972105,-45.050531,0,0.972407,-44.770978,0,1712
107,10,17,18,0.972105,-45.050531,0,0.972310,-44.980200,0,1926
107,10,19,20,0.972105,-45.050531,0,0.972049,-45.048543,0,2140
107,10,21,22,0.972105,-45.050531,0,0.972142,-45.049439,0,2354
107,10,23,24,0.972105,-45.050531,0,0.972104,-45.049974,0,2568
107,10,25,26,0.972105,-45.050531,0,0.972105,-45.050564,0,2782
107,10,27,28,0.972105,-45.050531,0,0.972105,-45.050563,0,2996
107,10,31,32,0.972105,-45.050531,0,0.972105,-45.050528,0,3424
107,20,15,16,1.390433,-47.943086,0,1.390308,-47.502401,0,1712
107,20,17,18,1.390433,-47.943086,0,1.390721,-47.874145,0,1926
107,20,19,20,1.390433,-47.943086,0,1.390422,-47.924827,0,2140
107,20,21,22,1.390433,-47.943086,0,1.390454,-47.942373,0,2354
107,20,23,24,1.390433,-47.943086,0,1.390431,-47.942491,0,2568
107,20,25,26,1.390433,-47.943086,0,1.390432,-47.943229,0,2782
107,20,27,28,1.390433,-47.943086,0,1.390433,-47.943059,0,2996
107,20,31,32,1.390433,-47.943086,0,1.390433,-47.943087,0,3424
107,40,15,16,1.906928,-51.136154,0,1.906480,-50.545388,0,1712
107,40,17,18,1.906928,-51.136154,0,1.907022,-51.076626,0,1926
107,40,19,20,1.906928,-51.136154,0,1.906834,-51.143853,0,2140
107,40,21,22,1.906928,-51.136154,0,1.906926,-51.135633,0,2354
107,40,23,24,1.906928,-51.136154,0,1.906928,-51.136051,0,2568
107,40,25,26,1.906928,-51.136154,0,1.906929,-51.136572,0,2782
107,40,27,28,1.906928,-51.136154,0,1.906928,-51.136063,0,2996
107,40,31,32,1.906928,-51.136154,0,1.906928,-51.136156,0,3424
107,80,15,16,2.452413,-55.056358,0,2.453306,-54.080096,0,1712
107,80,17,18,2.452413,-55.056358,0,2.452459,-54.855662,0,1926
107,80,19,20,2.452413,-55.056358,0,2.452483,-55.060688,0,2140
107,80,21,22,2.452413,-55.056358,0,2.452418,-55.057185,0,2354
107,80,23,24,2.452413,-55.056358,0,2.452414,-55.058267,0,2568
107,80,25,26,2.452413,-55.056358,0,2.452415,-55.056916,0,2782
107,80,27,28,2.452413,-55.056358,0,2.452413,-55.056481,0,2996
107,80,31,32,2.452413,-55.056358,0,2.452413,-55.056361,0,3424
107,160,15,16,3.027069,-59.341527,0,3.026953,-57.820813,0,1712
107,160,17,18,3.027069,-59.341527,0,3.027145,-58.891876,0,1926
107,160,19,20,3.027069,-59.341527,0,3.027132,-59.267605,0,2140
107,160,21,22,3.027069,-59.341527,0,3.027080,-59.328237,0,2354
107,160,23,24,3.027069,-59.341527,0,3.027066,-59.335941,0,2568
107,160,25,26,3.027069,-59.341527,0,3.027070,-59.340685,0,2782
107,160,27,28,3.027069,-59.341527,0,3.027069,-59.341558,0,2996
107,160,31,32,3.027069,-59.341527,0,3.027069,-59.341536,0,3424
108,1,15,16,0.314490,-34.868117,0,0.315305,-34.782810,0,1728
108,1,17,18,0.314490,-34.868117,0,0.314976,-34.865465,0,1944
108,1,19,20,0.314490,-34.868117,0,0.314467,-34.871738,0,2160
108,1,21,22,0.314490,-34.868117,0,0.314507,-34.867791,0,2376
108,1,23,24,0.314490,-34.868117,0,0.314488,-34.868115,0,2592
108,1,25,26,0.314490,-34.868117,0,0.314490,-34.868125,0,2808
108,1,27,28,0.314490,-34.868117,0,0.314490,-34.868109,0,3024
108,1,31,32,0.314490,-34.868117,0,0.314490,-34.868117,0,3456
108,2,15,16,0.472161,-37.316807,0,0.473061,-37.221375,0,1728
108,2,17,18,0.472161,-37.316807,0,0.472391,-37.309864,0,1944
108,2,19,20,0.472161,-37.316807,0,0.472087,-37.317714,0,2160
108,2,21,22,0.472161,-37.316807,0,0.472158,-37.316172,0,2376
108,2,23,24,0.472161,-37.316807,0,0.472168,-37.316806,0,2592
108,2,25,26,0.472161,-37.316807,0,0.472160,-37.316793,0,2808
108,2,27,28,0.472161,-37.316807,0,0.472161,-37.316795,0,3024
108,2,31,32,0.472161,-37.316807,0,0.472161,-37.316806,0,3456
108,5,15,16,0.741158,-41.246831,0,0.742645,-41.177883,0,1728
108,5,17,18,0.741158,-41.246831,0,0.740647,-41.240392,0,1944
108,5,19,20,0.741158,-41.246831,0,0.741179,-41.240009,0,2160
108,5,21,22,0.741158,-41.246831,0,0.741194,-41.247947,0,2376
108,5,23,24,0.741158,-41.246831,0,0.741164,-41.246465,0,2592
108,5,25,26,0.741158,-41.246831,0,0.741159,-41.246805,0,2808
108,5,27,28,0.741158,-41.246831,0,0.741158,-41.246832,0,3024
108,5,31,32,0.741158,-41.246831,0,0.741158,-41.246830,0,3456
108,10,15,16,0.973304,-45.035582,0,0.975838,-44.549269,0,1728
108,10,17,18,0.973304,-45.035582,0,0.973518,-44.980105,0,1944
108,10,19,20,0.973304,-45.035582,0,0.973293,-45.025836,0,2160
108,10,21,22,0.973304,-45.035582,0,0.973328,-45.038172,0,2376
108,10,23,24,0.973304,-45.035582,0,0.973294,-45.034802,0,2592
108,10,25,26,0.973304,-45.035582,0,0.973304,-45.035669,0,2808
108,10,27,28,0.973304,-45.035582,0,0.973303,-45.035618,0,3024
108,10,31,32,0.973304,-45.035582,0,0.973304,-45.035579,0,3456
108,20,15,16,1.323618,-48.376504,0,1.324348,-47.827772,0,1728
108,20,17,18,1.323618,-48.376504,0,1.323611,-48.322696,0,1944
108,20,19,20,1.323618,-48.376504,0,1.323566,-48.360105,0,2160
108,20,21,22,1.323618,-48.376504,0,1.323637,-48.380209,0,2376
108,20,23,24,1.323618,-48.376504,0,1.323623,-48.378089,0,2592
108,20,25,26,1.323618,-48.376504,0,1.323617,-48.376606,0,2808
108,20,27,28,1.323618,-48.376504,0,1.323619,-48.376599,0,3024
108,20,31,32,1.323618,-48.376504,0,1.323618,-48.376502,0,3456
108,40,15,16,1.846132,-51.372437,0,1.844057,-50.847415,0,1728
108,40,17,18,1.846132,-51.372437,0,1.845935,-51.334204,0,1944
108,40,19,20,1.846132,-51.372437,0,1.846094,-51.405929,0,2160
108,40,21,22,1.846132,-51.372437,0,1.846157,-51.369296,0,2376
108,40,23,24,1.846132,-51.372437,0,1.846134,-51.372245,0,2592
108,40,25,26,1.846132,-51.372437,0,1.846133,-51.372401,0,2808
108,40,27,28,1.846132,-51.372437,0,1.846132,-51.372502,0,3024
108,40,31,32,1.846132,-51.372437,0,1.846132,-51.372433,0,3456
108,80,15,16,2.428423,-55.145884,0,2.428469,-54.118957,0,1728
108,80,17,18,2.428423,-55.145884,0,2.428608,-55.053291,0,1944
108,80,19,20,2.428423,-55.145884,0,2.428324,-55.162259,0,2160
108,80,21,22,2.428423,-55.145884,0,2.428438,-55.149484,0,2376
108,80,23,24,2.428423,-55.145884,0,2.428424,-55.147338,0,2592
108,80,25,26,2.428423,-55.145884,0,2.428423,-55.145634,0,2808
108,80,27,28,2.428423,-55.145884,0,2.428422,-55.145926,0,3024
108,80,31,32,2.428423,-55.145884,0,2.428423,-55.145885,0,3456
108,160,15,16,3.012751,-59.368777,0,3.013457,-57.930063,0,1728
108,160,17,18,3.012751,-59.368777,0,3.012933,-58.855986,0,1944
108,160,19,20,3.012751,-59.368777,0,3.012723,-59.268685,0,2160
108,160,21,22,3.012751,-59.368777,0,3.012772,-59.357636,0,2376
108,160,23,24,3.012751,-59.368777,0,3.012753,-59.365038,0,2592
108,160,25,26,3.012751,-59.368777,0,3.012751,-59.368238,0,2808
108,160,27,28,3.012751,-59.368777,0,3.012751,-59.368837,0,3024
108,160,31,32,3.012751,-59.368777,0,3.012751,-59.368758,0,3456
109,1,15,16,0.310661,-34.944553,0,0.311879,-34.873808,0,1744
109,1,17,18,0.310661,-34.944553,0,0.310779,-34.931325,0,1962
109,1,19,20,0.310661,-34.944553,0,0.310714,-34.944253,0,2180
109,1,21,22,0.310661,-34.944553,0,0.310636,-34.944888,0,2398
109,1,23,24,0.310661,-34.944553,0,0.310661,-34.944796,0,2616
109,1,25,26,0.310661,-34.944553,0,0.310662,-34.944439,0,2834
109,1,27,28,0.310661,-34.944553,0,0.310661,-34.944552,0,3052
109,1,31,32,0.310661,-34.944553,0,0.310661,-34.944553,0,3488
109,2,15,16,0.448955,-37.744908,0,0.449549,-37.612884,0,1744
109,2,17,18,0.448955,-37.744908,0,0.449620,-37.733051,0,1962
109,2,19,20,0.448955,-37.744908,0,0.449031,-37.739039,0,2180
109,2,21,22,0.448955,-37.744908,0,0.448976,-37.744399,0,2398
109,2,23,24,0.448955,-37.744908,0,0.448953,-37.744591,0,2616
109,2,25,26,0.448955,-37.744908,0,0.448956,-37.744865,0,2834
109,2,27,28,0.448955,-37.744908,0,0.448955,-37.744910,0,3052
109,2,31,32,0.448955,-37.744908,0,0.448955,-37.744908,0,3488
109,5,15,16,0.727096,-41.445967,0,0.726691,-41.377837,0,1744
109,5,17,18,0.727096,-41.445967,0,0.727344,-41.424134,0,1962
109,5,19,20,0.727096,-41.445967,0,0.727109,-41.443124,0,2180
109,5,21,22,0.727096,-41.445967,0,0.727112,-41.444704,0,2398
109,5,23,24,0.727096,-41.445967,0,0.727100,-41.446062,0,2616
109,5,25,26,0.727096,-41.445967,0,0.727097,-41.446103,0,2834
109,5,27,28,0.727096,-41.445967,0,0.727096,-41.445958,0,3052
109,5,31,32,0.727096,-41.445967,0,0.727096,-41.445966,0,3488
109,10,15,16,0.971987,-45.061911,0,0.972066,-44.800670,0,1744
109,10,17,18,0.971987,-45.061911,0,0.972266,-45.017096,0,1962
109,10,19,20,0.971987,-45.061911,0,0.971940,-45.060709,0,2180
109,10,21,22,0.971987,-45.061911,0,0.971982,-45.061657,0,2398
109,10,23,24,0.971987,-45.061911,0,0.971986,-45.061379,0,2616
109,10,25,26,0.971987,-45.061911,0,0.971987,-45.061778,0,2834
109,10,27,28,0.971987,-45.061911,0,0.971988,-45.061908,0,3052
109,10,31,32,0.971987,-45.061911,0,0.971987,-45.061911,0,3488
109,20,15,16,1.252831,-48.834750,0,1.254818,-48.361808,0,1744
109,20,17,18,1.252831,-48.834750,0,1.252487,-48.755407,0,1962
109,20,19,20,1.252831,-48.834750,0,1.252897,-48.825694,0,2180
109,20,21,22,1.252831,-48.834750,0,1.252814,-48.830612,0,2398
109,20,23,24,1.252831,-48.834750,0,1.252835,-48.835370,0,2616
109,20,25,26,1.252831,-48.834750,0,1.252831,-48.835156,0,2834
109,20,27,28,1.252831,-48.834750,0,1.252831,-48.834689,0,3052
109,20,31,32,1.252831,-48.834750,0,1.252831,-48.834746,0,3488
109,40,15,16,1.773712,-51.717079,0,1.774426,-51.197941,0,1744
109,40,17,18,1.773712,-51.717079,0,1.773898,-51.634050,0,1962
109,40,19,20,1.773712,-51.717079,0,1.773709,-51.714117,0,2180
109,40,21,22,1.773712,-51.717079,0,1.773740,-51.720447,0,2398
109,40,23,24,1.773712,-51.717079,0,1.773716,-51.716120,0,2616
109,40,25,26,1.773712,-51.717079,0,1.773713,-51.716922,0,2834
109,40,27,28,1.773712,-51.717079,0,1.773712,-51.717128,0,3052
109,40,31,32,1.773712,-51.717079,0,1.773712,-51.717077,0,3488
109,80,15,16,2.388262,-55.279722,0,2.389138,-54.558613,0,1744
109,80,17,18,2.388262,-55.279722,0,2.387904,-55.078417,0,1962
109,80,19,20,2.388262,-55.279722,0,2.388353,-55.303787,0,2180
109,80,21,22,2.388262,-55.279722,0,2.388271,-55.280479,0,2398
109,80,23,24,2.388262,-55.279722,0,2.388265,-55.278654,0,2616
109,80,25,26,2.388262,-55.279722,0,2.388262,-55.280005,0,2834
109,80,27,28,2.388262,-55.279722,0,2.388263,-55.279693,0,3052
109,80,31,32,2.388262,-55.279722,0,2.388262,-55.279719,0,3488
109,160,15,16,3.010320,-59.374255,0,3.009638,-57.394353,0,1744
109,160,17,18,3.010320,-59.374255,0,3.010058,-59.021653,0,1962
109,160,19,20,3.010320,-59.374255,0,3.010384,-59.300219,0,2180
109,160,21,22,3.010320,-59.374255,0,3.010349,-59.363125,0,2398
109,160,23,24,3.010320,-59.374255,0,3.010321,-59.372586,0,2616
109,160,25,26,3.010320,-59.374255,0,3.010320,-59.374436,0,2834
109,160,27,28,3.010320,-59.374255,0,3.010320,-59.374110,0,3052
109,160,31,32,3.010320,-59.374255,0,3.010320,-59.374264,0,3488
110,1,15,16,0.310454,-34.951135,0,0.312018,-34.884118,0,1760
110,1,17,18,0.310454,-34.951135,0,0.310590,-34.932687,0,1980
110,1,19,20,0.310454,-34.951135,0,0.310418,-34.949203,0,2200
110,1,21,22,0.310454,-34.951135,0,0.310482,-34.951398,0,2420
110,1,23,24,0.310454,-34.951135,0,0.310456,-34.951039,0,2640
110,1,25,26,0.310454,-34.951135,0,0.310451,-34.951204,0,2860
110,1,27,28,0.310454,-34.951135,0,0.310453,-34.951110,0,3080
110,1,31,32,0.310454,-34.951135,0,0.310454,-34.951134,0,3520
110,2,15,16,0.425589,-38.229532,0,0.427571,-38.106763,0,1760
110,2,17,18,0.425589,-38.229532,0,0.425845,-38.200008,0,1980
110,2,19,20,0.425589,-38.229532,0,0.425448,-38.226702,0,2200
110,2,21,22,0.425589,-38.229532,0,0.425607,-38.229978,0,2420
110,2,23,24,0.425589,-38.229532,0,0.425590,-38.229788,0,2640
110,2,25,26,0.425589,-38.229532,0,0.425590,-38.229386,0,2860
110,2,27,28,0.425589,-38.229532,0,0.425589,-38.229521,0,3080
110,2,31,32,0.425589,-38.229532,0,0.425589,-38.229532,0,3520
110,5,15,16,0.704009,-41.717350,0,0.704238,-41.635764,0,1760
110,5,17,18,0.704009,-41.717350,0,0.704383,-41.733075,0,1980
110,5,19,20,0.704009,-41.717350,0,0.704069,-41.716700,0,2200
110,5,21,22,0.704009,-41.717350,0,0.704022,-41.718678,0,2420
110,5,23,24,0.704009,-41.717350,0,0.704013,-41.717388,0,2640
110,5,25,26,0.704009,-41.717350,0,0.704009,-41.717323,0,2860
110,5,27,28,0.704009,-41.717350,0,0.704009,-41.717361,0,3080
110,5,31,32,0.704009,-41.717350,0,0.704009,-41.717349,0,3520
110,10,15,16,0.963633,-45.135273,0,0.963052,-44.824778,0,1760
110,10,17,18,0.963633,-45.135273,0,0.963566,-45.103468,0,1980
110,10,19,20,0.963633,-45.135273,0,0.963675,-45.119250,0,2200
110,10,21,22,0.963633,-45.135273,0,0.963615,-45.133133,0,2420
110,10,23,24,0.963633,-45.135273,0,0.963636,-45.134770,0,2640
110,10,25,26,0.963633,-45.135273,0,0.963633,-45.135189,0,2860
110,10,27,28,0.963633,-45.135273,0,0.963633,-45.135275,0,3080
110,10,31,32,0.963633,-45.135273,0,0.963633,-45.135273,0,3520
110,20,15,16,1.235125,-48.937491,0,1.234595,-48.397619,0,1760
110,20,17,18,1.235125,-48.937491,0,1.235288,-48.916579,0,1980
110,20,19,20,1.235125,-48.937491,0,1.235064,-48.941563,0,2200
110,20,21,22,1.235125,-48.937491,0,1.235122,-48.939238,0,2420
110,20,23,24,1.235125,-48.937491,0,1.235131,-48.937643,0,2640
110,20,25,26,1.235125,-48.937491,0,1.235124,-48.937448,0,2860
110,20,27,28,1.235125,-48.937491,0,1.235124,-48.937521,0,3080
110,20,31,32,1.235125,-48.937491,0,1.235125,-48.937481,0,3520
110,40,15,16,1.690418,-52.103323,0,1.690418,-51.657643,0,1760
110,40,17,18,1.690418,-52.103323,0,1.690391,-51.886524,0,1980
110,40,19,20,1.690418,-52.103323,0,1.690440,-52.081315,0,2200
110,40,21,22,1.690418,-52.103323,0,1.690409,-52.104624,0,2420
110,40,23,24,1.690418,-52.103323,0,1.690417,-52.103883,0,2640
110,40,25,26,1.690418,-52.103323,0,1.690419,-52.102666,0,2860
110,40,27,28,1.690418,-52.103323,0,1.690417,-52.103330,0,3080
110,40,31,32,1.690418,-52.103323,0,1.690418,-52.103325,0,3520
110,80,15,16,2.322650,-55.528946,0,2.322216,-54.657020,0,1760
110,80,17,18,2.322650,-55.528946,0,2.323085,-55.282626,0,1980
110,80,19,20,2.322650,-55.528946,0,2.322659,-55.533696,0,2200
110,80,21,22,2.322650,-55.528946,0,2.322659,-55.511401,0,2420
110,80,23,24,2.322650,-55.528946,0,2.322651,-55.532330,0,2640
110,80,25,26,2.322650,-55.528946,0,2.322649,-55.529069,0,2860
110,80,27,28,2.322650,-55.528946,0,2.322650,-55.528954,0,3080
110,80,31,32,2.322650,-55.528946,0,2.322650,-55.528944,0,3520
110,160,15,16,2.989532,-59.426060,0,2.988895,-57.844444,0,1760
110,160,17,18,2.989532,-59.426060,0,2.990101,-59.125546,0,1980
110,160,19,20,2.989532,-59.426060,0,2.989452,-59.353074,0,2200
110,160,21,22,2.989532,-59.426060,0,2.989513,-59.412106,0,2420
110,160,23,24,2.989532,-59.426060,0,2.989534,-59.422445,0,2640
110,160,25,26,2.989532,-59.426060,0,2.989532,-59.425084,0,2860
110,160,27,28,2.989532,-59.426060,0,2.989532,-59.426411,0,3080
110,160,31,32,2.989532,-59.426060,0,2.989532,-59.426044,0,3520
111,1,15,16,0.308195,-34.980846,0,0.309257,-34.918414,0,1776
111,1,17,18,0.308195,-34.980846,0,0.308728,-34.981798,0,1998
111,1,19,20,0.308195,-34.980846,0,0.308185,-34.976757,0,2220
111,1,21,22,0.308195,-34.980846,0,0.308216,-34.980427,0,2442
111,1,23,24,0.308195,-34.980846,0,0.308204,-34.980855,0,2664
111,1,25,26,0.308195,-34.980846,0,0.308194,-34.980844,0,2886
111,1,27,28,0.308195,-34.980846,0,0.308195,-34.980862,0,3108
111,1,31,32,0.308195,-34.980846,0,0.308195,-34.980846,0,3552
111,2,15,16,0.412077,-38.531999,0,0.414218,-38.444794,0,1776
111,2,17,18,0.412077,-38.531999,0,0.412217,-38.511223,0,1998
111,2,19,20,0.412077,-38.531999,0,0.412039,-38.530888,0,2220
111,2,21,22,0.412077,-38.531999,0,0.412043,-38.532172,0,2442
111,2,23,24,0.412077,-38.531999,0,0.412081,-38.532013,0,2664
111,2,25,26,0.412077,-38.531999,0,0.412078,-38.531964,0,2886
111,2,27,28,0.412077,-38.531999,0,0.412077,-38.532002,0,3108
111,2,31,32,0.412077,-38.531999,0,0.412077,-38.531999,0,3552
111,5,15,16,0.677506,-42.077302,0,0.677347,-42.043396,0,1776
111,5,17,18,0.677506,-42.077302,0,0.677286,-42.105439,0,1998
111,5,19,20,0.677506,-42.077302,0,0.677580,-42.081086,0,2220
111,5,21,22,0.677506,-42.077302,0,0.677509,-42.075732,0,2442
111,5,23,24,0.677506,-42.077302,0,0.677505,-42.077221,0,2664
111,5,25,26,0.677506,-42.077302,0,0.677507,-42.077257,0,2886
111,5,27,28,0.677506,-42.077302,0,0.677507,-42.077292,0,3108
